customerID,churn_prediction,churn_probability,risk_level,estimated_ltv,ltv_segment,retention_priority
8718-PTMEZ,No,0.4682610332965851,Medium,403.65000000000003,Low,Low
9496-IVVRP,No,0.15110577642917633,Low,820.761632412672,Low,Low
2207-OBZNX,No,0.22903543710708618,Low,357.0,Low,Low
2657-VPXTA,Yes,0.6959382891654968,High,1050.5952980458735,Medium,High
6551-VLJMV,No,0.007887952961027622,Low,1159.1043170351536,Medium,Low
1221-GHZEP,No,0.020037753507494926,Low,5567.29301391989,High,Monitor
9289-LBQVU,No,0.10169507563114166,Low,5245.793085333706,High,Monitor
6142-VSJQO,Yes,0.6033910512924194,High,44.35,Low,Medium
3458-IDMFK,No,0.008558269590139389,Low,1012.4879817441106,Medium,Low
6933-FHBZC,No,0.07428791373968124,Low,2079.9339492186905,Medium,Low
0221-NAUXK,No,0.037242867052555084,Low,429.9840576276183,Low,Low
9770-KXGQU,No,0.08102008700370789,Low,6313.137033057213,High,Monitor
6437-UKHMV,Yes,0.7292383909225464,High,557.9,Low,Medium
6538-POCHL,No,0.304979532957077,Medium,2936.4397013783455,Medium,Medium
6726-NNFWD,No,0.058170076459646225,Low,8372.870479856432,High,Monitor
3002-WQZWT,No,0.4253273010253906,Medium,2407.644285583496,Medium,Medium
4277-UDIEF,No,0.10217756778001785,Low,2380.3417020589113,Medium,Low
1208-NBVFH,No,0.28108319640159607,Low,1205.949640750885,Medium,Low
4912-PIGUY,Yes,0.902898907661438,High,133.88851447105407,Low,Medium
1114-CENIM,No,0.19139373302459717,Low,2970.0,Medium,Low
6060-DRTNL,Yes,0.7658067345619202,High,424.25,Low,Medium
2725-TTRIQ,No,0.004222892224788666,Low,8074.666379392147,High,Monitor
3374-TTZTK,No,0.12227840721607208,Low,7766.843327510357,High,Monitor
8990-ZXLSU,No,0.4528454542160034,Medium,848.1361283183097,Low,Low
2275-RBYQS,Yes,0.6113893389701843,High,151.2575440645218,Low,Medium
8473-VUVJN,Yes,0.8823099136352539,High,73.65,Low,Medium
6289-CPNLD,No,0.2220713347196579,Low,2438.7000000000003,Medium,Low
5536-SLHPM,No,0.40255218744277954,Medium,4276.25,High,High
4419-UJMUS,No,0.12523898482322693,Low,8940.930164587497,High,Monitor
7794-JASDG,No,0.48944079875946045,Medium,206.2152767777443,Low,Low
7609-YBPXG,No,0.02899155393242836,Low,6733.196055659651,High,Monitor
5519-TEEUH,No,0.023944849148392677,Low,900.9601354759186,Medium,Low
7856-GANIL,No,0.1719033271074295,Low,5422.29769937396,High,Monitor
0804-XBFBV,No,0.3186988830566406,Medium,380.2127288818359,Low,Low
2676-OXPPQ,No,0.20710285007953644,Low,599.186227503419,Low,Low
3703-TTEPD,No,0.12918326258659363,Low,1713.7972427397965,Medium,Low
2799-TSLAG,No,0.012293999083340168,Low,2244.235083756596,Medium,Low
0196-VULGZ,Yes,0.8162494897842407,High,506.09999999999997,Low,Medium
8837-VVWLQ,No,0.4177303612232208,Medium,679.6,Low,Low
2696-NARTR,Yes,0.5705087780952454,Medium,812.3499999999999,Low,Low
2208-NKVVH,No,0.013179265893995762,Low,1617.0796672496945,Medium,Low
7614-QVWQL,No,0.2238772213459015,Low,2538.2,Medium,Low
1976-CFOCS,Yes,0.7608252167701721,High,46.0,Low,Medium
4631-OACRM,Yes,0.5581187605857849,Medium,1191.0,Medium,Medium
7139-JZFVG,No,0.015362190082669258,Low,5059.694099999964,High,Monitor
4987-GQWPO,No,0.193948432803154,Low,548.091366019845,Low,Low
3755-JBMNH,No,0.43086013197898865,Medium,1148.8,Medium,Medium
1757-TCATG,No,0.02739267610013485,Low,935.7593221303076,Medium,Low
6345-ULYRW,No,0.19030208885669708,Low,3889.6000000000004,High,Monitor
4776-XSKYQ,No,0.0893445536494255,Low,693.5679270252585,Low,Low
8048-DSDFQ,No,0.3646429777145386,Medium,97.20527110099792,Low,Low
5753-QQWPW,No,0.06898791342973709,Low,2346.411487826705,Medium,Low
6010-DDPPW,No,0.014105123467743397,Low,2355.58614747487,Medium,Low
1809-DMJHQ,No,0.3291957676410675,Medium,230.0,Low,Low
6693-FRIRW,No,0.28136077523231506,Low,2260.1889208137986,Medium,Low
6586-MYGKD,No,0.048461709171533585,Low,7143.800915502012,High,Monitor
3173-NVMPX,No,0.2933257222175598,Low,732.1745253682136,Low,Low
0248-PGHBZ,No,0.028244763612747192,Low,8350.280518496036,High,Monitor
0623-GDISB,No,0.4914790689945221,Medium,196.27703464329244,Low,Low
2892-GESUL,No,0.01662219502031803,Low,804.9806526325643,Low,Low
6923-EFPNL,No,0.4441758394241333,Medium,207.0,Low,Low
7472-EQOAV,No,0.016587281599640846,Low,7178.842592223734,High,Monitor
9574-RKJIF,Yes,0.5565183162689209,Medium,2832.0,Medium,Medium
2043-WVTQJ,No,0.3801381289958954,Medium,262.85783728957176,Low,Low
8034-RYTVV,No,0.056922007352113724,Low,5587.201850567013,High,Monitor
3863-QSTYI,No,0.1090337485074997,Low,4159.955808953941,High,Monitor
2619-WFQWU,Yes,0.7581338882446289,High,70.15,Low,Medium
5044-LRQAQ,Yes,0.5311328172683716,Medium,679.0736542701721,Low,Low
1716-LSAMB,No,0.024555789306759834,Low,3738.642626745254,High,Monitor
1333-PBMXB,No,0.03256053104996681,Low,1623.8295222781599,Medium,Low
6546-OPBBH,No,0.036824893206357956,Low,1498.2665256924927,Medium,Low
5985-BEHZK,No,0.05181568115949631,Low,8754.712241739035,High,Monitor
9127-QRZMH,No,0.04568212479352951,Low,3318.7910979732874,High,Monitor
5919-VCZYM,No,0.11428217589855194,Low,146.6518542394042,Low,Low
9644-KVCNC,No,0.10812608152627945,Low,7068.13417904824,High,Monitor
2137-DQMEV,No,0.019100775942206383,Low,3573.7314228534697,High,Monitor
8174-LNWMW,No,0.014517277479171753,Low,1142.2181336164474,Medium,Low
9279-CJEOJ,Yes,0.5291849970817566,Medium,2272.8945076704026,Medium,Medium
7964-VEXDG,No,0.350171834230423,Medium,2000.632158717513,Medium,Medium
2404-JIBFC,No,0.019421109929680824,Low,6683.234325079619,High,Monitor
0778-NELLA,No,0.41613757610321045,Medium,312.3,Low,Low
8029-XYPWT,No,0.02982793189585209,Low,10847.389114449174,High,Monitor
4614-NUVZD,Yes,0.8517435789108276,High,81.1,Low,Medium
4632-PAOYU,No,0.0399918407201767,Low,668.7259533315897,Low,Low
3803-KMQFW,No,0.4048517048358917,Medium,20.55,Low,Low
6804-GDMOI,No,0.3906092941761017,Medium,6502.599999999999,High,High
2990-OGYTD,No,0.030181311070919037,Low,7777.247121229769,High,Monitor
6646-JPPHA,No,0.33974719047546387,Medium,1416.265604186058,Medium,Medium
9572-MTILT,No,0.2809075713157654,Low,6298.25,High,Monitor
7658-UYUQS,No,0.34233906865119934,Medium,2159.0733216494323,Medium,Medium
7880-XSOJX,No,0.18292038142681122,Low,377.4650549650192,Low,Low
9611-CTWIH,Yes,0.6365136504173279,High,268.35,Low,Medium
4589-IUAJB,No,0.011865944601595402,Low,2272.5940202418715,Medium,Low
0329-GTIAJ,Yes,0.7673333883285522,High,293.70000000000005,Low,Medium
8746-BFOAJ,No,0.046796765178442,Low,664.9879957661033,Low,Low
8457-XIGKN,No,0.04754083603620529,Low,504.0091976821423,Low,Low
6072-NUQCB,No,0.035546593368053436,Low,679.862177811563,Low,Low
6629-CZTTH,Yes,0.6011542081832886,High,55.7,Low,Medium
8838-GPHZP,No,0.012817345559597015,Low,1785.8631043553353,Medium,Low
8750-QWZAJ,No,0.016315536573529243,Low,1853.446857020259,Medium,Low
5364-EVNIB,Yes,0.5305153727531433,Medium,1037.3999999999999,Medium,Medium
6918-UMQCG,Yes,0.6092441082000732,High,589.0317351341248,Low,Medium
0675-NCDYU,No,0.014529016800224781,Low,11133.811738666893,High,Monitor
6339-DKLMK,No,0.4470086991786957,Medium,516.4630480259657,Low,Low
1346-PJWTK,No,0.0893382653594017,Low,6257.582813898474,High,Monitor
5088-QZLRL,No,0.32760530710220337,Medium,103.959702450037,Low,Low
8023-QHAIO,No,0.15336593985557556,Low,4693.982965132594,High,Monitor
4397-FRLTA,No,0.09714554250240326,Low,189.75510391145943,Low,Low
3057-VJJQE,No,0.019962428137660027,Low,3233.279820289463,High,Monitor
5087-SUURX,Yes,0.5566877126693726,Medium,702.9,Low,Low
2302-OUZXB,No,0.03427199274301529,Low,7818.829339107871,High,Monitor
8133-ANHHJ,No,0.21879246830940247,Low,6012.572509169579,High,Monitor
2270-CHBFN,No,0.12051813304424286,Low,4686.232353284955,High,Monitor
0013-EXCHZ,Yes,0.7321886420249939,High,251.70000000000002,Low,Medium
5982-FPVQN,No,0.37427619099617004,Medium,3877.775722560287,High,High
9107-UKCKY,No,0.15280720591545105,Low,5679.071819615364,High,Monitor
4654-ULTTN,No,0.0477563701570034,Low,6945.467764294147,High,Monitor
5550-VFRLC,Yes,0.8771534562110901,High,69.85,Low,Medium
5546-BYZSM,No,0.032058730721473694,Low,957.2163937404752,Medium,Low
1492-KGETH,No,0.1244804784655571,Low,6307.663454146683,High,Monitor
4929-BSTRX,Yes,0.6436116695404053,High,53.55,Low,Medium
4163-HFTUK,No,0.01168192271143198,Low,1200.62250331454,Medium,Low
8215-NGSPE,No,0.007414417807012796,Low,1316.4410794526339,Medium,Low
2225-ZRGSG,No,0.05326783284544945,Low,6573.0,High,Monitor
8859-YSTWS,No,0.025779953226447105,Low,1190.8282791975885,Medium,Low
5271-YNWVR,No,0.05135798081755638,Low,7694.200000000001,High,Monitor
7601-DHFWZ,No,0.0204861331731081,Low,1716.1999872922897,Medium,Low
2657-ALMWY,No,0.4309364855289459,Medium,2208.7000000000003,Medium,Medium
6330-JKLPC,Yes,0.6486216187477112,High,885.5,Low,Medium
4667-OHGKG,No,0.36410051584243774,Medium,19.3,Low,Low
1998-VHJHK,No,0.004916318226605654,Low,745.720230071526,Low,Low
1707-HABPF,No,0.07724913954734802,Low,5210.765842711925,High,Monitor
1660-HSOOQ,Yes,0.5585219860076904,Medium,49.65,Low,Low
7253-UVNDW,No,0.04205947741866112,Low,2500.1,Medium,Low
0487-VVUVK,No,0.04272281378507614,Low,588.7411486960947,Low,Low
7228-OMTPN,Yes,0.7595463991165161,High,353.8,Low,Medium
5063-IUOKK,No,0.01214569341391325,Low,724.9929413218051,Low,Low
4508-OEBEY,No,0.10609403997659683,Low,3150.3787997812033,Medium,Low
0027-KWYKW,Yes,0.5261521339416504,Medium,2164.3585526943207,Medium,Medium
2308-STERM,No,0.13883566856384277,Low,139.03952817916868,Low,Low
5982-XMDEX,No,0.01364427711814642,Low,2349.822239752859,Medium,Low
6284-AHOOQ,No,0.31965747475624084,Medium,1991.0,Medium,Medium
6051-PTVNS,No,0.005022014491260052,Low,1281.8959410699083,Medium,Low
2344-JMOGN,Yes,0.6211674213409424,High,853.65,Low,Medium
3799-ISUZQ,Yes,0.536730170249939,Medium,489.65000000000003,Low,Low
2877-VDUER,No,0.04286505654454231,Low,1901.2618302479386,Medium,Low
9152-AMKAK,No,0.03499584272503853,Low,2340.098006911576,Medium,Low
1794-HBQTJ,No,0.49339812994003296,Medium,48.6,Low,Low
9432-VOFYX,Yes,0.5013648271560669,Medium,1415.4202214241027,Medium,Medium
8049-WJCLQ,No,0.19450731575489044,Low,892.9439575493336,Low,Low
6586-PSJOX,No,0.07956263422966003,Low,1437.6977110862733,Medium,Low
2460-FPSYH,No,0.27759915590286255,Low,2232.0,Medium,Low
9705-ZJBCG,No,0.05682564526796341,Low,1316.8246957048773,Medium,Low
4818-DRBQT,No,0.38569703698158264,Medium,2324.3500000000004,Medium,Medium
1320-HTRDR,Yes,0.7113339304924011,High,226.5,Low,Medium
6847-KJLTS,No,0.2989842891693115,Low,6245.491864204407,High,Monitor
9670-BPNXF,No,0.04625498130917549,Low,3530.6310110293325,High,Monitor
3913-FCUUW,No,0.0038216940592974424,Low,6756.73827968454,High,Monitor
3301-VKTGC,No,0.0549713671207428,Low,6783.599377334118,High,Monitor
1493-AMTIE,No,0.3894903063774109,Medium,20.2,Low,Low
9555-SAHUZ,No,0.11310449242591858,Low,2361.0148309767246,Medium,Low
0816-TSPHQ,No,0.1123984083533287,Low,152.00639816001058,Low,Low
9932-WBWIK,No,0.12170963734388351,Low,331.0892532803118,Low,Low
4619-EVPHY,No,0.19616061449050903,Low,2697.792608976364,Medium,Low
5286-YHCVC,No,0.048671748489141464,Low,9938.38081820011,High,Monitor
6424-ELEYH,Yes,0.6687406897544861,High,224.25,Low,Medium
4391-RESHN,Yes,0.6370280981063843,High,2393.15,Medium,High
9115-YQHGA,No,0.1285025179386139,Low,2311.201128000021,Medium,Low
4462-CYWMH,No,0.16764149069786072,Low,6016.074764811992,High,Monitor
8963-MQVYN,No,0.09802471101284027,Low,563.3135531321168,Low,Low
2458-EOMRE,No,0.1482069343328476,Low,1031.8940751358866,Medium,Low
9334-GWGOW,Yes,0.7281872034072876,High,646.0211269497871,Low,Medium
6821-BUXUX,Yes,0.71696537733078,High,1256.45,Medium,High
5028-HTLJB,Yes,0.5553430318832397,Medium,20.05,Low,Low
9801-GDWGV,Yes,0.5785613059997559,Medium,4034.55,High,High
6542-LWGXJ,No,0.48809173703193665,Medium,151.7862394452095,Low,Low
5567-GZKQY,No,0.016409466043114662,Low,1656.6053081437947,Medium,Low
1222-LRYKO,No,0.11947192251682281,Low,297.3114890500903,Low,Low
2320-JRSDE,No,0.49748995900154114,Medium,19.9,Low,Low
2087-QAREY,No,0.20053429901599884,Low,1465.7846430629493,Medium,Low
0601-WZHJF,Yes,0.5170511603355408,Medium,648.9,Low,Low
4423-JWZJN,No,0.08899648487567902,Low,6762.61680687964,High,Monitor
5143-WMWOG,No,0.3623248338699341,Medium,19.95,Low,Low
6490-FGZAT,No,0.04944215342402458,Low,241.67411719076333,Low,Low
5393-RXQSZ,Yes,0.8107141256332397,High,79.6,Low,Medium
7452-FOLON,No,0.032616641372442245,Low,1287.9888777248561,Medium,Low
2320-TZRRH,No,0.03384731709957123,Low,616.0797277987003,Low,Low
0231-LXVAP,Yes,0.6835443377494812,High,75.9,Low,Medium
9444-JTXHZ,Yes,0.7707932591438293,High,76.2,Low,Medium
4942-VZZOM,No,0.03767454996705055,Low,4997.493942236156,High,Monitor
5510-BOIUJ,No,0.3243272602558136,Medium,19.25,Low,Low
7502-BNYGS,No,0.16894111037254333,Low,3523.1570156395433,High,Monitor
4291-HYEBC,No,0.20295226573944092,Low,1468.7747969150544,Medium,Low
6147-CBCRA,No,0.051005929708480835,Low,775.8139866560698,Low,Low
6047-SUHPR,No,0.08523870259523392,Low,2988.63270701766,Medium,Low
4471-KXAUH,No,0.4135371744632721,Medium,3540.6,High,High
9752-ZNQUT,Yes,0.6313399076461792,High,156.10128293037414,Low,Medium
7638-QVMVY,Yes,0.665790855884552,High,553.0,Low,Medium
1576-PFZIW,No,0.21599455177783966,Low,9356.77937528491,High,Monitor
5666-MBJPT,No,0.014124836772680283,Low,2225.3911983281373,Medium,Low
7312-XSBAT,No,0.3629910349845886,Medium,239.8971760571003,Low,Low
3096-GKWEB,Yes,0.6868736743927002,High,1883.51231610775,Medium,High
2371-JQHZZ,Yes,0.6418818831443787,High,2431.8299092054367,Medium,High
0674-GCDXG,No,0.020909728482365608,Low,6219.21817253083,High,Monitor
1121-QSIVB,No,0.1442423313856125,Low,4208.568086412549,High,Monitor
4396-KLSEH,No,0.09378070384263992,Low,187.3307181723416,Low,Low
3244-DCJWY,Yes,0.8047077655792236,High,70.25,Low,Medium
2824-MYYBN,No,0.4491749107837677,Medium,3839.0465384870768,High,High
0875-CABNR,Yes,0.6748356223106384,High,846.0,Low,Medium
6345-HOVES,No,0.2478390336036682,Low,964.7497932493687,Medium,Low
8318-LCNBW,No,0.07099685817956924,Low,2452.7682038530706,Medium,Low
6469-QJKZW,No,0.1113172248005867,Low,188.04174752160907,Low,Low
0147-ESWWR,Yes,0.5940344929695129,Medium,4195.374045521021,High,High
1217-VASWC,No,0.24260501563549042,Low,5237.522788134217,High,Monitor
7812-FZHPE,No,0.10798228532075882,Low,409.70000000000005,Low,Low
6370-ZVHDV,No,0.011780750937759876,Low,2143.346728030592,Medium,Low
5915-DGNVC,No,0.08529017120599747,Low,4306.313988488912,High,Monitor
6260-XLACS,No,0.05865711718797684,Low,301.33345749676226,Low,Low
3566-CAAYU,No,0.0322338305413723,Low,4348.2354451403025,High,Monitor
4983-CCWMC,Yes,0.5465868711471558,Medium,398.1453226089477,Low,Low
9103-CXVOK,No,0.3290387988090515,Medium,99.2589023411274,Low,Low
2896-TBNBE,No,0.09746153652667999,Low,4107.101294183731,High,Monitor
4797-AXPXK,No,0.31813910603523254,Medium,60.0,Low,Low
5229-PRWKT,Yes,0.7356294989585876,High,692.4,Low,Medium
6982-UQZLY,Yes,0.6069847345352173,High,20.85,Low,Medium
2522-WLNSF,No,0.06388920545578003,Low,2903.979756116867,Medium,Low
3841-CONLJ,Yes,0.620241105556488,High,114.74936783313751,Low,Medium
5057-LCOUI,No,0.3187764286994934,Medium,1979.25,Medium,Medium
0193-ESZXP,No,0.3603093922138214,Medium,6119.0,High,High
4475-NVTLU,No,0.004979124292731285,Low,1322.5056195259094,Medium,Low
4369-HTUIF,Yes,0.5327392220497131,Medium,510.90000000000003,Low,Low
9386-LDCZR,No,0.03714878857135773,Low,4945.339547792078,High,Monitor
9585-KKMFD,No,0.010969794355332851,Low,1294.7344987094402,Medium,Low
5399-ZIMKF,Yes,0.5869452953338623,Medium,558.2572022199631,Low,Low
0336-KXKFK,No,0.005704538431018591,Low,5866.82117395252,High,Monitor
5619-XZZKR,No,0.027093298733234406,Low,312.71386428326366,Low,Low
3948-FVVRP,No,0.194335475564003,Low,758.1024956345558,Low,Low
5327-XOKKY,No,0.06921336054801941,Low,6929.190688025951,High,Monitor
0983-TATYJ,No,0.06166360154747963,Low,2277.1788924045863,Medium,Low
1813-JYWTO,No,0.008037623018026352,Low,7707.680957476795,High,Monitor
0156-FVPTA,No,0.23852764070034027,Low,1192.4,Medium,Low
1984-FCOWB,No,0.3358392119407654,Medium,7665.0,High,High
0654-HMSHN,Yes,0.5331498384475708,Medium,2192.4,Medium,Medium
6719-OXYBR,No,0.37503916025161743,Medium,1599.354957783222,Medium,Medium
3312-ZWLGF,No,0.446116179227829,Medium,2563.237921923399,Medium,Medium
6476-YHMGA,No,0.17255684733390808,Low,1527.2964070737362,Medium,Low
5287-QWLKY,No,0.40897879004478455,Medium,7462.099999999999,High,High
0795-XCCTE,No,0.0068334173411130905,Low,2434.2343487888575,Medium,Low
0168-XZKBB,Yes,0.6080601215362549,High,1854.3898706674574,Medium,High
3785-NRHYR,No,0.35481491684913635,Medium,95.71732130348681,Low,Low
5196-SGOAK,Yes,0.8399378657341003,High,75.7,Low,Medium
4537-DKTAL,No,0.4767912030220032,Medium,234.09296421408652,Low,Low
7072-MBHEV,Yes,0.5352754592895508,Medium,1076.8699197769165,Medium,Medium
5602-BVFMK,No,0.04178714007139206,Low,453.5220983594656,Low,Low
6297-NOOPG,No,0.14131024479866028,Low,10012.245230793953,High,Monitor
1891-UAWWU,Yes,0.5536988377571106,Medium,1816.0,Medium,Medium
8204-TIFGJ,No,0.06665655970573425,Low,580.5812310278416,Low,Low
8050-DVOJX,No,0.03362315520644188,Low,5872.904151774943,High,Monitor
6108-OQZDQ,Yes,0.8369473814964294,High,391.8,Low,Medium
0363-QJVFX,No,0.32140082120895386,Medium,3460.8,High,High
8903-XEBGX,Yes,0.5867288112640381,Medium,247.72338042259216,Low,Low
8169-SAEJD,No,0.026371343061327934,Low,5223.358813197166,High,Monitor
9840-DVNDC,Yes,0.6467047929763794,High,483.0,Low,Medium
1089-XZWHH,No,0.014983251690864563,Low,938.5159186005592,Medium,Low
2325-WINES,No,0.306239515542984,Medium,4195.82934089303,High,High
6064-ZATLR,No,0.02251155488193035,Low,2666.7963437877597,Medium,Low
3096-JRDSO,Yes,0.5963810682296753,Medium,2816.1,Medium,Medium
7824-PANSQ,No,0.13681338727474213,Low,5095.396001897752,High,Monitor
8042-JVNFH,Yes,0.7596484422683716,High,71.35,Low,Medium
9648-BCHKM,No,0.017489086836576462,Low,1024.9534562274814,Medium,Low
2888-ADFAO,No,0.01497131958603859,Low,1504.6466614276171,Medium,Low
8707-HOEDG,No,0.09865238517522812,Low,10097.884171688556,High,Monitor
3374-LXDEV,Yes,0.5840723514556885,Medium,1162.2,Medium,Medium
4072-IPYLT,No,0.10269513726234436,Low,2112.6444794565436,Medium,Low
7167-PCEYD,No,0.01229043211787939,Low,1795.9595866575837,Medium,Low
4936-YPJNK,No,0.13564637303352356,Low,302.2038230597973,Low,Low
1580-BMCMR,No,0.34764525294303894,Medium,2000.403416508436,Medium,Medium
4817-KEQSP,No,0.010300840251147747,Low,1880.8426797043533,Medium,Low
6408-WHTEF,No,0.002776975277811289,Low,8576.441721843928,High,Monitor
9251-AWQGT,No,0.007585263345390558,Low,1436.3590735942125,Medium,Low
8749-CLJXC,No,0.39771249890327454,Medium,92.50518638193607,Low,Low
7989-VCQOH,No,0.19913962483406067,Low,1898.5297573953867,Medium,Low
5049-GLYVG,No,0.3615245223045349,Medium,20.6,Low,Low
4199-QHJNM,No,0.07776093482971191,Low,9171.861595344544,High,Monitor
8882-TLVRW,No,0.011731164529919624,Low,3625.2914752051233,High,Monitor
5883-GTGVD,Yes,0.7223626375198364,High,1899.05,Medium,High
5135-GRQJV,No,0.029243428260087967,Low,10911.639059141278,High,Monitor
2384-OVPSA,No,0.012838594615459442,Low,1246.1758493304253,Medium,Low
1371-WEPDS,No,0.1555761992931366,Low,2797.4261769533155,Medium,Low
3580-GICBM,No,0.011148890480399132,Low,2050.524724408984,Medium,Low
4817-QRJSX,Yes,0.6815796494483948,High,810.0,Low,Medium
9730-DRTMJ,No,0.04898115247488022,Low,3160.4100651979447,Medium,Low
4686-UXDML,Yes,0.5952449440956116,Medium,2339.338753992319,Medium,Medium
3349-ANQNH,No,0.297334223985672,Low,6709.482936561108,High,Monitor
2398-YPMUR,Yes,0.5248750448226929,Medium,911.95,Medium,Medium
0932-YIXYU,No,0.013274780474603176,Low,1431.2984566893429,Medium,Low
7480-SPLEF,No,0.008281778544187546,Low,2412.832170188427,Medium,Low
7636-XUHWW,No,0.10687408596277237,Low,146.43923413604497,Low,Low
1431-CYWMH,No,0.02781953476369381,Low,530.2202271765099,Low,Low
5937-EORGB,Yes,0.6150404214859009,High,1670.3915959596634,Medium,High
6349-JDHQP,No,0.018845556303858757,Low,1519.4719769768417,Medium,Low
5539-HIVAK,No,0.11903788149356842,Low,855.4443586736917,Low,Low
5847-MXBEO,No,0.02764681540429592,Low,683.4652357675135,Low,Low
9985-MWVIX,Yes,0.7581338882446289,High,70.15,Low,Medium
4583-PARNH,No,0.45842984318733215,Medium,1762.2844871371983,Medium,Medium
1116-FRYVH,No,0.014778400771319866,Low,2822.82554423064,Medium,Low
1421-HCERK,No,0.2770859897136688,Low,3629.4720653235913,High,Monitor
9633-XQABV,Yes,0.5866349935531616,Medium,384.9833502173424,Low,Low
0716-BQNDX,No,0.05036993697285652,Low,7480.417641811073,High,Monitor
1265-XTECC,No,0.14754649996757507,Low,6565.4,High,Monitor
1183-CANVH,No,0.04675041139125824,Low,2066.339703798294,Medium,Low
1972-XMUWV,No,0.020497700199484825,Low,5292.7817006737,High,Monitor
8679-LZBMD,No,0.17468513548374176,Low,4886.377509620786,High,Monitor
3407-JMJQQ,No,0.10828427970409393,Low,10071.72832429409,High,Monitor
6252-DFGTK,No,0.04229004681110382,Low,3302.3405737459657,High,Monitor
1539-LNKHM,No,0.08296630531549454,Low,357.04492422938347,Low,Low
8645-KOMJQ,No,0.040813736617565155,Low,7541.077542820573,High,Monitor
0289-IVARM,No,0.10745324939489365,Low,2443.512234494835,Medium,Low
9761-XUJWD,No,0.2608928680419922,Low,618.9125671386719,Low,Low
4057-FKCZK,No,0.060421235859394073,Low,6645.3659529984,High,Monitor
4291-TPNFG,No,0.0032246967311948538,Low,7894.430579016544,High,Monitor
6087-YPWHO,No,0.0031644850969314575,Low,6537.224168175459,High,Monitor
3090-QFUVD,No,0.2563735246658325,Low,110.8737046957016,Low,Low
2237-ZFSMY,No,0.18957792222499847,Low,3726.45,High,Monitor
1722-LDZJS,No,0.029018299654126167,Low,1305.9659641638398,Medium,Low
1818-ESQMW,No,0.39145228266716003,Medium,2734.094738316536,Medium,Medium
4871-JTKJF,Yes,0.8771534562110901,High,69.65,Low,Medium
1415-YFWLT,Yes,0.8840368390083313,High,89.3,Low,Medium
7401-RUBNK,No,0.31336259841918945,Medium,1654.5628658294677,Medium,Medium
0506-YLVKJ,No,0.007937546819448471,Low,1410.1518773019313,Medium,Low
8661-BOYNW,No,0.003589679254218936,Low,8095.128745702655,High,Monitor
6711-VTNRE,No,0.3036588728427887,Medium,3151.7999999999997,Medium,Medium
4815-GBTCD,Yes,0.5649175047874451,Medium,166.25394852757452,Low,Low
2805-AUFQN,No,0.009722515009343624,Low,965.57986086756,Medium,Low
0980-PVMRC,No,0.28591832518577576,Low,2251.86631898582,Medium,Low
7233-DRTRF,No,0.43713754415512085,Medium,6797.0226928710945,High,High
3500-RMZLT,Yes,0.5883471369743347,Medium,1444.5,Medium,Medium
3873-NFTGI,No,0.27270621061325073,Low,1019.1888318657875,Medium,Low
1162-ECVII,No,0.028663959354162216,Low,10460.499131061137,High,Monitor
7048-GXDAY,No,0.3868906795978546,Medium,4541.00899014473,High,High
8571-ZCMCX,No,0.02650628797709942,Low,4221.830945312977,High,Monitor
1169-WCVAK,No,0.24277055263519287,Low,2090.651849555969,Medium,Low
4548-SDBKE,Yes,0.8731346726417542,High,426.0,Low,Medium
8066-POXGX,Yes,0.5200031995773315,Medium,456.3,Low,Low
7129-CAKJW,No,0.24662813544273376,Low,1722.6945065468549,Medium,Low
8695-ARGXZ,Yes,0.5362443923950195,Medium,2778.9204169273376,Medium,Medium
3570-YUEKJ,No,0.15293557941913605,Low,2332.9322522386906,Medium,Low
4143-OOBWZ,Yes,0.8151910901069641,High,406.5,Low,Medium
1555-HAPSU,No,0.007902841083705425,Low,2265.9669303543865,Medium,Low
1697-NVVGY,No,0.15096543729305267,Low,1599.855369782448,Medium,Low
7854-EKTJL,No,0.12625624239444733,Low,39.2,Low,Low
8464-EETCQ,No,0.007510616909712553,Low,1519.4112096503377,Medium,Low
2419-FSORS,No,0.12678204476833344,Low,10076.563832330705,High,Monitor
8132-YPVBX,Yes,0.7246249914169312,High,657.7108919262886,Low,Medium
9102-IAYHT,Yes,0.6268029808998108,High,1452.65,Medium,High
6754-LZUKA,No,0.0255386084318161,Low,6826.914237868787,High,Monitor
3422-LYEPQ,Yes,0.8016968369483948,High,71.0,Low,Medium
8099-MZPUJ,No,0.09522724896669388,Low,7794.086245572566,High,Monitor
0787-LHDYT,No,0.08572009950876236,Low,442.604995700717,Low,Low
2642-DTVCO,Yes,0.8339453339576721,High,765.4499999999999,Low,Medium
0374-IOEGQ,No,0.3997521698474884,Medium,294.4263193488121,Low,Low
4361-JEIVL,Yes,0.5856428742408752,Medium,44.4,Low,Low
3197-NNYNB,No,0.0563260018825531,Low,9211.823292851448,High,Monitor
3396-DKDEL,No,0.023374253883957863,Low,10759.502911966294,High,Monitor
1752-OZXFY,No,0.03151945397257805,Low,4282.981639829278,High,Monitor
9066-QRSDU,No,0.030081244185566902,Low,2120.8063593350353,Medium,Low
9112-WSNPU,No,0.46713799238204956,Medium,2694.810487824678,Medium,Medium
9867-NNXLC,No,0.07724333554506302,Low,552.1076267339289,Low,Low
5321-NTRKC,No,0.09580255299806595,Low,7002.903987434506,High,Monitor
1363-TXLSL,Yes,0.819494366645813,High,70.3,Low,Medium
9507-EXLTT,Yes,0.8369045257568359,High,79.35,Low,Medium
