customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_prediction,churn_probability,risk_level,actual_churn_encoded,expected_remaining_months,estimated_lifetime_months,estimated_ltv,ltv_segment,retention_priority
2664-XJZNO,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.9,7559.55,No,No,0.008626453578472137,Low,0,23.79296511411667,95.79296511411667,10048.68204047084,High,Monitor
9732-KPKBW,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.95,53.95,Yes,No,0.3375498950481415,Medium,1,0.0,1.0,53.95,Low,Low
3339-EAQNV,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.25,7133.1,No,No,0.10756811499595642,Low,0,10.709182620048523,82.70918262004852,8043.468009799719,High,Monitor
0921-OHLVP,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.05,1799.3,No,No,0.48215222358703613,Medium,0,3.107086658477783,25.107086658477783,2085.1435469865796,Medium,Medium
3389-YGYAI,Female,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,829.55,Yes,Yes,0.7997115850448608,High,1,0.0,8.0,844.0,Low,Medium
9560-ARGQJ,Female,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,1312.15,Yes,Yes,0.524979293346405,Medium,1,0.0,16.0,1296.0,Medium,Medium
8350-NYMVI,Female,0,No,No,39,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),41.1,1597.05,No,No,0.12279345095157623,Low,0,5.263239294290543,44.26323929429054,1819.2191349953414,Medium,Low
1600-DILPE,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,524.35,No,No,0.2531961500644684,Low,0,4.48082309961319,16.48082309961319,741.6370394825935,Low,Low
0536-ESJEP,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.55,4191.45,No,No,0.027989568188786507,Low,0,23.328250363469124,77.32825036346912,5764.821064596623,High,Monitor
4654-GGUII,Female,0,No,No,18,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,40.2,711.95,No,No,0.06268353015184402,Low,0,11.247797638177872,29.24779763817787,1175.7614650547505,Medium,Low
6478-HRRCZ,Male,0,Yes,No,32,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5,2201.75,No,No,0.07343986630439758,Low,0,11.118721604347229,43.11872160434723,3039.8698731064796,Medium,Low
8510-BBWMU,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,806.95,No,No,0.020759422332048416,Low,0,11.750886932015419,52.75088693201542,1041.8300169073045,Medium,Low
6857-TKDJV,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1620.45,No,No,0.007956716232001781,Low,0,23.809038810431957,90.80903881043196,2238.4428066771475,Medium,Low
2360-RDGRO,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,6812.95,No,No,0.3800261616706848,Medium,0,3.719843029975891,68.71984302997589,7164.043635874987,High,High
0584-BJQGZ,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.35,1837.9,No,No,0.09615342319011688,Low,0,5.423079460859299,30.4230794608593,2383.648275758326,Medium,Low
5134-IKDAY,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,Yes,Yes,0.8733170628547668,High,1,0.0,1.0,69.8,Low,Medium
1360-XFJMR,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,No,No,0.17291715741157532,Low,0,9.924994111061096,76.9249941110611,8438.671853983402,High,Monitor
3070-DVEYC,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.75,545.15,Yes,Yes,0.5839927792549133,Medium,1,0.0,7.0,516.25,Low,Low
5730-RIITO,Female,1,No,No,43,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.45,1500.25,No,No,0.1980440467596054,Low,0,4.8117357194423676,47.81173571944237,1599.3025598153474,Medium,Low
9058-MJLZC,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,2283.15,No,Yes,0.5575669407844543,Medium,0,2.654598355293274,26.654598355293274,2521.5250044107433,Medium,Medium
5707-ORNDZ,Male,1,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.55,494.05,Yes,No,0.332226425409317,Medium,1,0.0,9.0,490.95,Low,Low
0902-XKXPN,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1376.5,No,No,0.010902835987508297,Low,0,23.7383319362998,92.7383319362998,1873.3143051132558,Medium,Low
5177-RVZNU,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.3,755.4,No,No,0.022764522582292557,Low,0,11.72682572901249,48.72682572901249,989.1545622989536,Medium,Low
0056-EPFBG,Male,0,Yes,Yes,20,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,No,No,0.027511050924658775,Low,0,23.33973477780819,43.33973477780819,1707.5855502456427,Medium,Low
8993-IZEUX,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.15,488.65,No,No,0.44017302989959717,Medium,0,3.358961820602417,10.358961820602417,716.3222098946572,Low,Low
8696-JKZNU,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,2841.55,Yes,Yes,0.5794306397438049,Medium,1,0.0,37.0,2821.25,Medium,Medium
5380-AFSSK,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.9,486.85,Yes,Yes,0.8666221499443054,High,1,0.0,5.0,469.5,Low,Medium
8190-ZTQFB,Male,0,No,No,41,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.35,2075.1,No,No,0.2193797081708908,Low,0,9.36744350194931,50.36744350194931,2586.368223825097,Medium,Low
0931-MHTEM,Female,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,5299.65,No,No,0.1585795283317566,Low,0,10.097045660018921,64.09704566001892,6412.909418284893,High,Monitor
2055-PDADH,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.4,204.7,Yes,Yes,0.6009541153907776,High,1,0.0,3.0,211.20000000000002,Low,Medium
7515-LODFU,Male,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1356.3,No,No,0.012272905558347702,Low,0,23.705450266599655,92.70545026659966,1881.920640411973,Medium,Low
0440-UEDAI,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),94.45,5042.75,No,No,0.11554091423749924,Low,0,10.61350902915001,63.61350902915001,6008.295927803219,High,Monitor
1337-BOZWO,Male,0,Yes,Yes,18,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),46.4,812.4,No,No,0.07125397026538849,Low,0,11.144952356815338,29.144952356815338,1352.3257893562316,Medium,Low
0868-VJRDR,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.05,6605.55,No,No,0.0231756754219532,Low,0,23.443783789873123,87.44378378987312,9098.525703336298,High,Monitor
8714-EUHJO,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,2995.45,Yes,No,0.40651342272758484,Medium,1,0.0,31.0,2825.65,Medium,Medium
6344-SFJVH,Female,0,No,No,20,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.9,505.95,No,No,0.18827736377716064,Low,0,4.870335817337036,24.870335817337036,619.2713618516922,Low,Low
3950-VPYJB,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,59.6,3509.4,No,No,0.02942066080868244,Low,0,11.64695207029581,68.64695207029581,4091.3583433896306,High,Monitor
8041-TMEID,Male,1,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,No,No,0.09116458147764206,Low,0,21.81205004453659,84.81205004453659,9202.10742983222,High,Monitor
7321-ZNSLA,Male,0,Yes,Yes,13,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,40.55,590.35,No,No,0.018353737890720367,Low,0,23.55951029062271,36.55951029062271,1482.488142284751,Medium,Low
6941-KXRRV,Female,1,Yes,No,48,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.95,2789.7,No,No,0.14564107358455658,Low,0,10.252307116985321,58.25230711698532,3433.973504546285,High,Monitor
3721-CNEYS,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,Yes,Yes,0.6171445846557617,High,1,0.0,2.0,141.9,Low,Medium
8727-JQFHV,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1123.15,No,No,0.016003213822841644,Low,0,23.6159228682518,80.6159228682518,1672.7803995162249,Medium,Low
9475-NNDGC,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.15,7953.25,No,No,0.134521946310997,Low,0,10.385736644268036,81.38573664426804,9208.796101298929,High,Monitor
1355-KUSBG,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.8,349.8,No,No,0.2930792272090912,Low,0,4.241524636745453,11.241524636745453,548.5864022731781,Low,Low
3688-FTHLT,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.05,1067.05,No,No,0.33732324838638306,Medium,0,3.9760605096817017,19.9760605096817,1259.4906151354312,Medium,Medium
0899-LIIBW,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,3527.3,No,Yes,0.5204896330833435,Medium,0,2.877062201499939,36.87706220149994,3719.0517230212686,High,High
2568-OIADY,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,3762.0,Yes,Yes,0.689052939414978,High,1,0.0,37.0,3681.5,High,Critical
1384-RCUXW,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.55,1248.9,No,No,0.443365216255188,Medium,0,3.339808702468872,19.339808702468872,1557.8215909838675,Medium,Medium
5825-XJOCM,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.4,3035.35,No,No,0.049041152000427246,Low,0,11.411506175994873,59.41150617599487,3826.10099773407,High,Monitor
6848-YLDFR,Male,0,Yes,Yes,58,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.2,4300.8,No,No,0.09327585250139236,Low,0,10.880689769983292,68.88068976998329,5179.827870702744,High,Monitor
8125-QPFJD,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.9,6065.3,No,No,0.003589679254218936,Low,0,23.913847697898746,95.91384769789875,8143.085669551604,High,Monitor
2320-YKQBO,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,144.95,No,No,0.05857614427804947,Low,0,5.648543134331703,12.648543134331703,244.1168824926019,Low,Low
1193-RTSLK,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.9,3233.6,Yes,No,0.3108243942260742,Medium,1,0.0,38.0,3188.2000000000003,Medium,Medium
2302-ANTDP,Female,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.45,5438.9,Yes,No,0.35739341378211975,Medium,1,0.0,48.0,5637.6,High,High
5923-GXUOC,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,1081.45,Yes,Yes,0.7648628354072571,High,1,0.0,10.0,1044.0,Medium,High
4973-RLZVI,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.65,2308.6,No,No,0.06315595656633377,Low,0,11.242128521203995,41.242128521203995,3078.7248941078783,Medium,Low
7869-ZYDST,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.05,1882.8,No,No,0.161739319562912,Low,0,5.029564082622528,36.02956408262253,2127.54575907886,Medium,Low
4501-UYKBC,Female,1,No,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.1,3255.35,No,No,0.13878270983695984,Low,0,10.334607481956482,56.33460748195648,3892.7213770031926,High,Monitor
1215-EXRMO,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1067.65,No,No,0.012376420199871063,Low,0,23.702965915203094,73.7029659152031,1514.5959495574236,Medium,Low
2305-MRGLV,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.55,2065.4,No,No,0.1707065999507904,Low,0,4.975760400295258,32.97576040029526,2524.294458642602,Medium,Low
8404-VIOMB,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.5,4136.4,No,No,0.01056500431150198,Low,0,23.746439896523952,89.74643989652395,5609.152493532747,High,Monitor
5233-GEEAX,Male,1,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.4,221.9,Yes,Yes,0.5922635197639465,Medium,1,0.0,8.0,235.2,Low,Low
2359-KLTEK,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.9,3848.0,No,No,0.20167124271392822,Low,0,4.789972543716431,45.78997254371643,4345.468394398689,High,Monitor
5304-EFJLP,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.65,8022.85,No,No,0.023862825706601143,Low,0,23.427292183041573,95.42729218304157,10654.457172236593,High,Monitor
2673-ZALNP,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,173.15,No,No,0.03611386567354202,Low,0,11.566633611917496,18.566633611917496,369.47600887715816,Low,Low
9184-GALIL,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,781.25,No,No,0.045207202434539795,Low,0,5.728756785392761,43.72875678539276,894.253076261282,Medium,Low
4393-RYCRE,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.05,4510.8,No,No,0.2827630341053009,Low,0,8.60684359073639,52.60684359073639,5578.955762797594,High,Monitor
9746-MDMBK,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.45,5317.8,No,No,0.2151256501674652,Low,0,9.418492197990417,56.41849219799042,6400.677939862013,High,Monitor
3162-ZJZFU,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.55,4779.45,No,No,0.19128529727458954,Low,0,4.852288216352463,57.85228821635246,5354.22927442342,High,Monitor
8404-GFGCZ,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.6,250.1,No,No,0.3918755054473877,Medium,0,3.648746967315674,7.648746967315674,501.75780105590815,Low,Low
8875-AKBYH,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,1745.2,No,Yes,0.6539201736450195,High,0,2.076478958129883,22.076478958129883,1862.1510001182555,Medium,High
4432-ADRLB,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.65,74.9,Yes,No,0.4378790259361267,Medium,1,0.0,2.0,89.3,Low,Low
0533-UCAAU,Male,1,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),71.1,4140.1,No,No,0.09679127484560013,Low,0,10.838504701852798,67.8385047018528,4823.317684301734,High,Monitor
1394-SUIUH,Female,1,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.15,3670.5,No,No,0.18429800868034363,Low,0,4.894211947917938,48.89421194791794,4163.342147365212,High,Monitor
3521-MNKLV,Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.7,1167.8,No,No,0.17621643841266632,Low,0,4.942701369524002,28.942701369524002,1438.452258065343,Medium,Low
2533-TIBIX,Male,0,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,469.65,No,No,0.2439175695180893,Low,0,4.536494582891464,19.536494582891464,590.0021364033222,Low,Low
8993-PHFWD,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,58.9,Yes,Yes,0.5857725739479065,Medium,1,0.0,3.0,75.75,Low,Low
1565-RHDJD,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.05,333.55,Yes,Yes,0.6819552779197693,High,1,0.0,4.0,336.2,Low,Medium
7137-RYLPP,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,3171.15,Yes,Yes,0.5564873218536377,Medium,1,0.0,37.0,3170.9,Medium,Medium
3765-JXVKY,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,Yes,0.7935056090354919,High,1,0.0,1.0,74.7,Low,Medium
5092-STPKP,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,No,No,0.07027938961982727,Low,0,5.578323662281036,29.578323662281036,1666.7385383695364,Medium,Low
7330-WZLNC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,Yes,Yes,0.8385366201400757,High,1,0.0,5.0,454.0,Low,Medium
0114-PEGZZ,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,No,No,0.3540972173213959,Medium,0,3.8754166960716248,36.875416696071625,3965.951065662503,High,High
3359-DSRKA,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1158.85,No,No,0.017348134890198708,Low,0,23.58364476263523,81.58364476263523,1619.4353485383094,Medium,Low
8639-NHQEI,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.9,6954.15,No,No,0.008126430213451385,Low,0,23.804965674877167,95.80496567487717,9187.696208220721,High,Monitor
7161-DFHUF,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,1672.1,No,No,0.008060870692133904,Low,0,23.806539103388786,94.80653910338879,2261.1359576158225,Medium,Low
3957-LXOLK,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,3152.5,Yes,Yes,0.6532031297683716,High,1,0.0,28.0,2972.2000000000003,Medium,High
3720-DBRWL,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,4307.1,No,No,0.01508075650781393,Low,0,23.638061843812466,74.63806184381247,6258.401485603675,High,Monitor
6635-MYYYZ,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.35,2530.4,Yes,No,0.128500834107399,Low,1,0.0,30.0,2560.5,Medium,Low
8565-WUXZU,Male,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.8,6141.65,No,No,0.004501269664615393,Low,0,23.89196952804923,95.89196952804923,8131.639015978574,High,Monitor
5281-BUZGT,Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.85,3186.7,Yes,No,0.37419256567955017,Medium,1,0.0,36.0,3270.6,High,High
4994-OBRSZ,Male,0,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,No,No,0.02031007781624794,Low,0,23.51255813241005,37.51255813241005,2854.7056738764045,Medium,Low
0562-FGDCR,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,5430.65,No,No,0.003995011560618877,Low,0,23.904119722545147,95.90411972254515,7149.652125315741,High,Monitor
2436-QBZFP,Female,0,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,39.2,849.9,No,No,0.23715107142925262,Low,0,4.577093571424484,26.577093571424484,1041.8220679998399,Medium,Low
3420-YJLQT,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.55,151.75,No,Yes,0.5759851336479187,Medium,0,2.544089198112488,4.544089198112488,361.4822957098484,Low,Low
6040-CGACY,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,299.4,No,No,0.1350255310535431,Low,0,5.1898468136787415,20.18984681367874,395.72099754810336,Low,Low
6582-PLFUU,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1086.75,No,No,0.015864266082644463,Low,0,23.619257614016533,74.61925761401653,1458.8064863540233,Medium,Low
8242-PDSGJ,Male,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.15,2692.75,No,No,0.023304922506213188,Low,0,23.440681859850883,93.44068185985088,3658.202694813162,High,Monitor
0264-CNITK,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1389.6,No,No,0.009562451392412186,Low,0,23.770501166582108,94.77050116658211,1904.8870734483005,Medium,Low
0089-IIQKO,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.95,3767.4,No,No,0.34441089630126953,Medium,0,3.933534622192383,42.93353462219238,4291.206785488129,High,High
7839-NUIAA,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.8,3641.5,No,No,0.10346336662769318,Low,0,5.379219800233841,66.37921980023384,3969.4773440539834,High,Monitor
6075-QMNRR,Female,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.75,2535.55,No,No,0.1280452311038971,Low,0,5.231728613376617,57.23172861337662,2847.2784985154867,Medium,Low
5378-IKEEG,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.75,35.75,Yes,Yes,0.7637606263160706,High,1,0.0,1.0,35.75,Low,Medium
5966-EMAZU,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,6880.85,No,No,0.1846502125263214,Low,0,9.784197449684143,73.78419744968414,8005.5854232907295,High,Monitor
0440-EKDCF,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.15,3753.2,No,No,0.019651563838124275,Low,0,23.528362467885017,85.52836246788502,5144.531002443284,High,Monitor
4774-HHGGS,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,637.55,No,No,0.0040307603776454926,Low,0,23.903261750936508,53.90326175093651,1026.8571363553406,Medium,Low
2718-GAXQD,Female,1,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,181.6,Yes,Yes,0.5308722257614136,Medium,1,0.0,4.0,184.0,Low,Low
2055-BFOCC,Male,1,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.0,5329.55,No,No,0.05167384073138237,Low,0,11.379913911223412,74.37991391122341,6247.912768542767,High,Monitor
8180-AKMJV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,44.55,No,Yes,0.5371462106704712,Medium,0,2.777122735977173,3.777122735977173,168.27081788778304,Low,Low
4298-OYIFC,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,1539.8,No,Yes,0.6646087169647217,High,0,2.01234769821167,17.01234769821167,1759.9273693799973,Medium,High
